dialogue_id,locale,line_index,speaker_role,text,category,usage_scope,enabled,full_text,source_id,source_text
draft_fatigue_011,en,0,speaker,Eyes are heavy.,fatigue,office,false,Eyes are heavy.,draft.fatigue.011,Eyes are heavy.
draft_fatigue_011,th,0,speaker,ตาหนักแล้ว,fatigue,office,true,ตาหนักแล้ว,draft.fatigue.011,Eyes are heavy.
draft_fatigue_012,en,0,speaker,Need quiet.,fatigue,office,true,Need quiet.,draft.fatigue.012,Need quiet.
draft_fatigue_012,th,0,speaker,ขอเงียบหน่อย,fatigue,office,true,ขอเงียบหน่อย,draft.fatigue.012,Need quiet.
draft_fatigue_013,en,0,speaker,Pause mode.,fatigue,office,true,Pause mode.,draft.fatigue.013,Pause mode.
draft_fatigue_013,th,0,speaker,โหมดพัก,fatigue,office,true,โหมดพัก,draft.fatigue.013,Pause mode.
draft_fatigue_014,en,0,speaker,Slow thoughts.,fatigue,office,true,Slow thoughts.,draft.fatigue.014,Slow thoughts.
draft_fatigue_014,th,0,speaker,คิดช้าลงแล้ว,fatigue,office,true,คิดช้าลงแล้ว,draft.fatigue.014,Slow thoughts.
draft_fatigue_015,en,0,speaker,One thing at a time.,fatigue,office,false,One thing at a time.,draft.fatigue.015,One thing at a time.
draft_fatigue_015,th,0,speaker,ทีละเรื่องนะ,fatigue,office,true,ทีละเรื่องนะ,draft.fatigue.015,One thing at a time.
draft_fatigue_016,en,0,speaker,That was a lot.,fatigue,office,false,That was a lot.,draft.fatigue.016,That was a lot.
draft_fatigue_016,th,0,speaker,เยอะมากเลย,fatigue,office,true,เยอะมากเลย,draft.fatigue.016,That was a lot.
draft_fatigue_017,en,0,speaker,Calls all day.,fatigue,office,true,Calls all day.,draft.fatigue.017,Calls all day.
draft_fatigue_017,th,0,speaker,สายทั้งวัน,fatigue,office,true,สายทั้งวัน,draft.fatigue.017,Calls all day.
draft_fatigue_018,en,0,speaker,Late again.,fatigue,office,true,Late again.,draft.fatigue.018,Late again.
draft_fatigue_018,th,0,speaker,ดึกอีกแล้ว,fatigue,office,true,ดึกอีกแล้ว,draft.fatigue.018,Late again.
draft_fatigue_019,en,0,speaker,Need fresh air.,fatigue,office,true,Need fresh air.,draft.fatigue.019,Need fresh air.
draft_fatigue_019,th,0,speaker,ขออากาศหน่อย,fatigue,office,true,ขออากาศหน่อย,draft.fatigue.019,Need fresh air.
draft_fatigue_020,en,0,speaker,Stretch break.,fatigue,office,true,Stretch break.,draft.fatigue.020,Stretch break.
draft_fatigue_020,th,0,speaker,ยืดเส้นพัก,fatigue,office,true,ยืดเส้นพัก,draft.fatigue.020,Stretch break.
draft_fatigue_021,en,0,speaker,Desk fatigue.,fatigue,office,true,Desk fatigue.,draft.fatigue.021,Desk fatigue.
draft_fatigue_021,th,0,speaker,เหนื่อยที่โต๊ะ,fatigue,office,true,เหนื่อยที่โต๊ะ,draft.fatigue.021,Desk fatigue.
draft_fatigue_022,en,0,speaker,Screen blur.,fatigue,office,true,Screen blur.,draft.fatigue.022,Screen blur.
draft_fatigue_022,th,0,speaker,จอเริ่มเบลอ,fatigue,office,true,จอเริ่มเบลอ,draft.fatigue.022,Screen blur.
draft_fatigue_023,en,0,speaker,Words are hiding.,fatigue,office,false,Words are hiding.,draft.fatigue.023,Words are hiding.
draft_fatigue_023,th,0,speaker,คำหายไปหมด,fatigue,office,true,คำหายไปหมด,draft.fatigue.023,Words are hiding.
draft_fatigue_024,en,0,speaker,Focus is shy.,fatigue,office,true,Focus is shy.,draft.fatigue.024,Focus is shy.
draft_fatigue_024,th,0,speaker,โฟกัสหลบหน้า,fatigue,office,true,โฟกัสหลบหน้า,draft.fatigue.024,Focus is shy.
draft_fatigue_025,en,0,speaker,Energy: maybe.,fatigue,office,false,Energy: maybe.,draft.fatigue.025,Energy: maybe.
draft_fatigue_025,th,0,speaker,พลัง: อาจมี,fatigue,office,true,พลัง: อาจมี,draft.fatigue.025,Energy: maybe.
draft_fatigue_026,en,0,speaker,Brain needs tea.,fatigue,office,false,Brain needs tea.,draft.fatigue.026,Brain needs tea.
draft_fatigue_026,th,0,speaker,สมองขอชา,fatigue,office,true,สมองขอชา,draft.fatigue.026,Brain needs tea.
draft_fatigue_027,en,0,speaker,Let's breathe.,fatigue,office,true,Let's breathe.,draft.fatigue.027,Let's breathe.
draft_fatigue_027,th,0,speaker,หายใจกัน,fatigue,office,true,หายใจกัน,draft.fatigue.027,Let's breathe.
draft_fatigue_028,en,0,speaker,Not my fastest.,fatigue,office,false,Not my fastest.,draft.fatigue.028,Not my fastest.
draft_fatigue_028,th,0,speaker,วันนี้ช้าหน่อย,fatigue,office,true,วันนี้ช้าหน่อย,draft.fatigue.028,Not my fastest.
draft_fatigue_029,en,0,speaker,Keep it gentle.,fatigue,office,true,Keep it gentle.,draft.fatigue.029,Keep it gentle.
draft_fatigue_029,th,0,speaker,ค่อย ๆ นะ,fatigue,office,true,ค่อย ๆ นะ,draft.fatigue.029,Keep it gentle.
draft_fatigue_030,en,0,speaker,Need a reset.,fatigue,office,true,Need a reset.,draft.fatigue.030,Need a reset.
draft_fatigue_030,th,0,speaker,ขอรีเซ็ต,fatigue,office,true,ขอรีเซ็ต,draft.fatigue.030,Need a reset.
draft_fatigue_031,en,0,speaker,Half speed.,fatigue,office,true,Half speed.,draft.fatigue.031,Half speed.
draft_fatigue_031,th,0,speaker,ความเร็วครึ่งเดียว,fatigue,office,false,ความเร็วครึ่งเดียว,draft.fatigue.031,Half speed.
draft_fatigue_032,en,0,speaker,Quiet please.,fatigue,office,true,Quiet please.,draft.fatigue.032,Quiet please.
draft_fatigue_032,th,0,speaker,ขอความเงียบ,fatigue,office,true,ขอความเงียบ,draft.fatigue.032,Quiet please.
draft_fatigue_033,en,0,speaker,Too much screen.,fatigue,office,false,Too much screen.,draft.fatigue.033,Too much screen.
draft_fatigue_033,th,0,speaker,จอเยอะไปแล้ว,fatigue,office,true,จอเยอะไปแล้ว,draft.fatigue.033,Too much screen.
draft_fatigue_034,en,0,speaker,Sip break.,fatigue,office,true,Sip break.,draft.fatigue.034,Sip break.
draft_fatigue_034,th,0,speaker,พักจิบหน่อย,fatigue,office,true,พักจิบหน่อย,draft.fatigue.034,Sip break.
draft_fatigue_035,en,0,speaker,Sleepy thoughts.,fatigue,office,false,Sleepy thoughts.,draft.fatigue.035,Sleepy thoughts.
draft_fatigue_035,th,0,speaker,คิดแบบง่วง ๆ,fatigue,office,true,คิดแบบง่วง ๆ,draft.fatigue.035,Sleepy thoughts.
draft_fatigue_036,en,0,speaker,Heavy eyelids.,fatigue,office,true,Heavy eyelids.,draft.fatigue.036,Heavy eyelids.
draft_fatigue_036,th,0,speaker,เปลือกตาหนัก,fatigue,office,true,เปลือกตาหนัก,draft.fatigue.036,Heavy eyelids.
draft_fatigue_037,en,0,speaker,Long queue.,fatigue,office,true,Long queue.,draft.fatigue.037,Long queue.
draft_fatigue_037,th,0,speaker,คิวยาวจัง,fatigue,office,true,คิวยาวจัง,draft.fatigue.037,Long queue.
draft_fatigue_038,en,0,speaker,Long commute.,fatigue,office,false,Long commute.,draft.fatigue.038,Long commute.
draft_fatigue_038,th,0,speaker,เดินทางนาน,fatigue,office,true,เดินทางนาน,draft.fatigue.038,Long commute.
draft_fatigue_039,en,0,speaker,Back-to-back.,fatigue,office,true,Back-to-back.,draft.fatigue.039,Back-to-back.
draft_fatigue_039,th,0,speaker,ต่อกันไม่หยุด,fatigue,office,true,ต่อกันไม่หยุด,draft.fatigue.039,Back-to-back.
draft_fatigue_040,en,0,speaker,Mind wandering.,fatigue,office,false,Mind wandering.,draft.fatigue.040,Mind wandering.
draft_fatigue_040,th,0,speaker,ใจลอยแล้ว,fatigue,office,true,ใจลอยแล้ว,draft.fatigue.040,Mind wandering.
draft_fatigue_041,en,0,speaker,Need a minute.,fatigue,office,false,Need a minute.,draft.fatigue.041,Need a minute.
draft_fatigue_041,th,0,speaker,ขอเวลานาทีหนึ่ง,fatigue,office,true,ขอเวลานาทีหนึ่ง,draft.fatigue.041,Need a minute.
draft_fatigue_042,en,0,speaker,Low-power mode.,fatigue,office,false,Low-power mode.,draft.fatigue.042,Low-power mode.
draft_fatigue_042,th,0,speaker,โหมดประหยัดพลัง,fatigue,office,false,โหมดประหยัดพลัง,draft.fatigue.042,Low-power mode.
draft_fatigue_043,en,0,speaker,"Almost done, me too.",fatigue,office,false,"Almost done, me too.",draft.fatigue.043,"Almost done, me too."
draft_fatigue_043,th,0,speaker,เกือบเสร็จ ฉันก็เหมือนกัน,fatigue,office,false,เกือบเสร็จ ฉันก็เหมือนกัน,draft.fatigue.043,"Almost done, me too."
draft_fatigue_044,en,0,speaker,Rest sounds good.,fatigue,office,false,Rest sounds good.,draft.fatigue.044,Rest sounds good.
draft_fatigue_044,th,0,speaker,พักก็ดีนะ,fatigue,office,true,พักก็ดีนะ,draft.fatigue.044,Rest sounds good.
draft_fatigue_045,en,0,speaker,Today took it.,fatigue,office,true,Today took it.,draft.fatigue.045,Today took it.
draft_fatigue_045,th,0,speaker,วันนี้ดูดพลังไป,fatigue,office,true,วันนี้ดูดพลังไป,draft.fatigue.045,Today took it.
draft_fatigue_046,en,0,speaker,Let's slow down.,fatigue,office,false,Let's slow down.,draft.fatigue.046,Let's slow down.
draft_fatigue_046,th,0,speaker,ช้าลงหน่อย,fatigue,office,true,ช้าลงหน่อย,draft.fatigue.046,Let's slow down.
draft_fatigue_047,en,0,speaker,Still standing.,fatigue,office,true,Still standing.,draft.fatigue.047,Still standing.
draft_fatigue_047,th,0,speaker,ยังยืนไหว,fatigue,office,true,ยังยืนไหว,draft.fatigue.047,Still standing.
draft_fatigue_048,en,0,speaker,Tomorrow helps.,fatigue,office,false,Tomorrow helps.,draft.fatigue.048,Tomorrow helps.
draft_fatigue_048,th,0,speaker,พรุ่งนี้ค่อยดีขึ้น,fatigue,office,true,พรุ่งนี้ค่อยดีขึ้น,draft.fatigue.048,Tomorrow helps.
draft_fatigue_049,en,0,speaker,Blanket thoughts.,fatigue,office,false,Blanket thoughts.,draft.fatigue.049,Blanket thoughts.
draft_fatigue_049,th,0,speaker,อยากห่มผ้าแล้ว,fatigue,office,true,อยากห่มผ้าแล้ว,draft.fatigue.049,Blanket thoughts.
draft_fatigue_050,en,0,speaker,Battery saver.,fatigue,office,true,Battery saver.,draft.fatigue.050,Battery saver.
draft_fatigue_050,th,0,speaker,โหมดประหยัดแบต,fatigue,office,false,โหมดประหยัดแบต,draft.fatigue.050,Battery saver.
draft_leaving_001,en,0,speaker,I'm off.,leaving,office,true,I'm off.,draft.leaving.001,I'm off.
draft_leaving_001,th,0,speaker,ฉันไปก่อนนะ,leaving,office,true,ฉันไปก่อนนะ,draft.leaving.001,I'm off.
draft_leaving_002,en,0,speaker,Time to go.,leaving,office,true,Time to go.,draft.leaving.002,Time to go.
draft_leaving_002,th,0,speaker,ได้เวลากลับแล้ว,leaving,office,true,ได้เวลากลับแล้ว,draft.leaving.002,Time to go.
draft_leaving_003,en,0,speaker,See ya!,leaving,office,true,See ya!,draft.leaving.003,See ya!
draft_leaving_003,th,0,speaker,ไว้เจอกัน!,leaving,office,true,ไว้เจอกัน!,draft.leaving.003,See ya!
draft_leaving_004,en,0,speaker,See you tomorrow.,leaving,office,false,See you tomorrow.,draft.leaving.004,See you tomorrow.
draft_leaving_004,th,0,speaker,พรุ่งนี้เจอกัน,leaving,office,true,พรุ่งนี้เจอกัน,draft.leaving.004,See you tomorrow.
draft_leaving_005,en,0,speaker,Have a good night.,leaving,office,false,Have a good night.,draft.leaving.005,Have a good night.
draft_leaving_005,th,0,speaker,ราตรีสวัสดิ์นะ,leaving,office,true,ราตรีสวัสดิ์นะ,draft.leaving.005,Have a good night.
draft_leaving_006,en,0,speaker,Take care.,leaving,office,true,Take care.,draft.leaving.006,Take care.
draft_leaving_006,th,0,speaker,รักษาตัวนะ,leaving,office,true,รักษาตัวนะ,draft.leaving.006,Take care.
draft_leaving_007,en,0,speaker,Good work today.,leaving,office,false,Good work today.,draft.leaving.007,Good work today.
draft_leaving_007,th,0,speaker,วันนี้ทำได้ดีนะ,leaving,office,true,วันนี้ทำได้ดีนะ,draft.leaving.007,Good work today.
draft_leaving_008,en,0,speaker,Desk is saved.,leaving,office,true,Desk is saved.,draft.leaving.008,Desk is saved.
draft_leaving_008,th,0,speaker,โต๊ะเรียบร้อยแล้ว,leaving,office,false,โต๊ะเรียบร้อยแล้ว,draft.leaving.008,Desk is saved.
